bundle_path,sha256,reason
predictions/C2/C2__STATE__C2_soskic_LODO_D419.npz,501ec058705e8e63a50cf921e92b7b81db22089e2f06e5a7b7ef17dcc5e8f5be,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D419.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D420.npz,c68c1aaf333f9676b46686bd3da6e7a011f73e55096f520482f7a5165e6a5f13,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D420.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D421.npz,9780d4c2e9936701000188a3d987617293ccbdf9a281d7560b8217ea0e351f01,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D421.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D422.npz,d49495fd5dc72a1cac1414562b6ecda8f87964a714bf464372cbc4db28ee694b,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D422.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D423.npz,02c9078664c0a0475da6a6a005428f2388341d4feae46ead8ad8a21719db305d,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D423.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D424.npz,a96f084d98001497471fddc7bf1c137ddabfa0439a09afc2f3a4e783e3ab9c17,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D424.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D425.npz,652b0125ca841a43349aedcab5c187dd5a383add06005abb052d0d85d9dced68,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D425.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D426.npz,677858b1d0a1e1080c9f600d37b9a97a7a81409a1b67a4d90eaf44c42d3a8ac0,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D426.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D427.npz,4331b272ef1f65ea8aa304cab2d1391d507e8d88e79c6f08d82484dbce8cdb8a,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D427.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D428.npz,122bd0787d4d2c2ffe2d815ccd17d7a1e05861ff7ad7b42f386ec012dc378f32,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D428.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D429.npz,f41ec228aecc1a0b2e64192bb4d919c73d5e0f6b54f60c13f0ea345f1d093db0,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D429.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D430.npz,a043c1c90f0f0116d6f522769c27aef5202b5e4615b17d7a28788549602f4bea,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D430.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D431.npz,98d468231cc766ebf6b20fcc667da0de57402fcee19ff10bca7429e94f7e1d4a,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D431.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D432.npz,2b42207e7f722632768367c9813547fd847989c112bfdf84b795cec79d3bd6c3,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D432.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D433.npz,6e10ec0a7df51c5fed124f224f938863d1089a8bd4ea9cefc6b5b273fca33423,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D433.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D434.npz,7e463bd25ed805654d9cc1ecc5e380dcf0d54b995c2f970bc1c5069a2a966d9f,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D434.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D435.npz,21c6cd83b678e17f99d4ff50127bfd263dcd6d4dd9400a2bfe1e5c4f0879bcd7,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D435.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D436.npz,07769d36923fe7d38548d147febe0510143af2652391ee0a5c925327cfd32ada,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D436.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D439.npz,1e0f15581657ffb354ed79e4ad1c8106cb5c43ac99a4509ee1d95410a9cea4f1,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D439.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D440.npz,4374b1031b93d4e9d67d877ec67b3043a928cc28228055ed9e226127d9e2cfa0,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D440.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D441.npz,8972fcf466bb303864159cb6392f7f1d0b6758eb3ead9f08d2f393d39c16c0f1,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D441.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D442.npz,4aaedf8eccf5e098cd2b2d2631d6c20d888c95c21dd1d4662dedfde3e5b615d4,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D442.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D443.npz,4f331464a050e1923ee59140a0a727fe965a416599c08e184a956a256d4db43d,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D443.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D445.npz,6355adaff5f3c4d9d7279b655167f2ebdad62a5554b84b06dca4a2dbd82124a5,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D445.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D446.npz,766fd15f20243a8234d5efee9b0f3ab8108ed1775343fdaaa7209fcefc1f2347,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D446.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D447.npz,33e80c0606ef196e5ba0dd1f8c811ff4a01f97f3846a532843894c37d664d035,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D447.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D448.npz,ca62867744005e3e6d76c954c23e4b88cad44f9ad4691b55710656fa851c0301,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D448.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D449.npz,13cf995914f68ba9a4377028e000f904cd7827c619ecab747c691e6b6b1c50ce,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D449.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D450.npz,aadf3b824801725537b8570f96d0ddc6ede1e257e902fdbb7db96c3235c19447,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D450.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D451.npz,c74f771bde852256df150c59f148408762722c66a6d9d10e7c268d52c42591cf,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D451.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D452.npz,25c123adabddfab86ef6e55b97a456dfb277c53bfc2028d424e95cb1da6a1aa0,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D452.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D453.npz,1af293790eb599faaa5cc86bc17201772944c54cc4a83f8ce0908eaab5cbce42,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D453.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D454.npz,597d5836c90b78746ef38a0a07e8f7bbd6fd0809cc92f3ea04b54ff13239eeec,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D454.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D455.npz,7368f1f0aae00d8b123842c108a2a273f5a2a4a2646100cc35b4fa1483a62c37,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D455.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D456.npz,6c4fbeac1777e4b4365f60a09e46c5ea6f55902147212d4df9b7a02bee186af2,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D456.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D457.npz,8ad40447988be06cf55208471276a72ccad9b5f8747cd6b3e12aff66ea75d43d,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D457.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D458.npz,fba569c4810653c91b4b165592234b667a105ca1fbe89230aeb6bc2e173b6cf2,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D458.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D459.npz,096b86335211e322a4cd1e1c7ff42aec13b88c11d273fcbcf30a6bfb1d56f1bc,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D459.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D460.npz,a416bd9c0ab62a6cb60fdc2b1cda6f65c915b19b63380f4039d8fac0526b64ae,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D460.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D461.npz,a5998ea0d786d651d7247bd80aceb4aea8ac7810f0875e44f02ee3fded0ac45a,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D461.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D462.npz,028cfd6ebfc05b45f43368617a5732aaef78dd21c698bb0185cb80522ddb2aa0,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D462.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D463.npz,90b81e335b8719dc81838218afaef0dce820b95e7c5ed65af65a42455c453027,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D463.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D464.npz,e738289176df2dca97cf32360aaba5dba5ddaa8a2825056c694f313f66174158,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D464.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D465.npz,c4252f2e1b25fa6185658caa43bc63b7c4bff5b0a65b6b3e1e79d88083693598,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D465.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D466.npz,4f81e631489baed6c026fb5038631a36c3ffefcdabc883f76467bdc3a045fbb2,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D466.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D481.npz,18e5f40e43e501f277384cd0d0f4ef3682833c9ffd45624c5cb7bf400430e307,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D481.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D482.npz,9e939f09a3526eb8ee025559dbb75f7084c242480cbc391976c67a5a8d0b1d29,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D482.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D483.npz,a8dc63ead29929d6265e5e3ca477cb449ccce1cf8d6454bfdcf6f3a7c79f26a2,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D483.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D484.npz,fc5f4330b53345b5a3ecf614b4271875e70f38990cd7193355b47f70c07a8de1,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D484.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C2/C2__STATE__C2_soskic_LODO_D485.npz,b183f9a18a702628872568b3fa10a3d2a06c76de8fa4d09dbae2229a20553574,"superseded by predictions/v2_native/C2__STATE__C2_soskic_LODO_D485.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__CellFlow__C3_true_lo_gene_10__chen.npz,2bb67a827817085cb51feab8d55871bb83546be90f94f64b694b34c6ea478cd6,"superseded by predictions/v2_native/C3_LO_gene__CellFlow__C3_true_lo_gene_10__chen.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__CellFlow__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz,0081901421546a5c8c21118cf53ef601372a3989833c7d82c724558ddd882a54,"superseded by predictions/v2_native/C3_LO_gene__CellFlow__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__CellFlow__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz,3d2bb10941ab266622ff3ca9fc565a709b631dd6a81dcd4a085fddd40569454d,"superseded by predictions/v2_native/C3_LO_gene__CellFlow__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__CellFlow__C3_true_lo_gene_10__schmidt.npz,6c96e0a18ef525524edfecc9af4d599da23159c42355218873a6e01e9d44f66d,"superseded by predictions/v2_native/C3_LO_gene__CellFlow__C3_true_lo_gene_10__schmidt.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__CellFlow__C3_true_lo_gene_10__shifrut.npz,600bd53e4633593870fc38aae639b3d8715b3bf6ddaf1e1e5fe49a24601ff41e,"superseded by predictions/v2_native/C3_LO_gene__CellFlow__C3_true_lo_gene_10__shifrut.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__chen.npz,13560817cc7e9a5b43aba2c55a3a078d9e050532f32ea5d1bdbce21aec25d1eb,"superseded by predictions/v2_native/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__chen.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz,22784b9d8af0fb3428516808bd2017c9f473efa385e7de677ae57c5b6c43c2c9,"superseded by predictions/v2_native/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz,2dcb50506b78f8c1327daf44ed5e329e2d61542d60ea1d9a89101dd97c252e0a,"superseded by predictions/v2_native/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__schmidt.npz,6bd1c0b27e2a46cf4a4ac8009534fe26f15e4060ceb70317e440e24a555fc43a,"superseded by predictions/v2_native/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__schmidt.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__shifrut.npz,ad7cbca5cca7262f9506a82e5c39d2333405e2d98902df024dc8c25dcc5cf029,"superseded by predictions/v2_native/C3_LO_gene__PertAdapt__C3_true_lo_gene_10__shifrut.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__chen.npz,4257ba2c664ee93bf37b4cec080fe201080d0b455a5716decb072d839aab610d,"superseded by predictions/v2_native/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__chen.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz,dcfe4e4ced4a34b8feab90062c9bdd14ed3dbb028012da7ebac08f66b4212ab7,"superseded by predictions/v2_native/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz,edd750a2db24fdfb5f6d095582298098e0e45851b05e230393b00a443137043b,"superseded by predictions/v2_native/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__schmidt.npz,51e0a528e2aa8d7b412f002182e8cf8b9b395cf821fcb86c4a2b0b62f24708e9,"superseded by predictions/v2_native/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__schmidt.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__shifrut.npz,58c199d99a447fa2522b2bd6bc5d7bdee8a53a5fafa612034c654894c3a067e2,"superseded by predictions/v2_native/C3_LO_gene__PerturbNet__C3_true_lo_gene_10__shifrut.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_10__chen.npz,809ed9350ef0b8596584696683700d56ee8392482dbefb2c8cec0b9c891f60f6,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_10__chen.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz,35e4401554b62df06d5bbe0b7ad9ea2fea4de20e93871a48ff2bf3785404beac,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_10__mccutcheon_CRISPRa.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz,316d09838d23f66c427114206f0596c649dbe23c910e7ec6edd3cd3c9865d7db,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_10__mccutcheon_CRISPRi.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_10__schmidt.npz,0fdce6e9a314c0fc2fc6a45d3c4b5b4e5f7fe92debc862be16edd5a7919ebac5,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_10__schmidt.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_10__shifrut.npz,89095842ceedc97caa5a292dfc4b8a03e58996ed329a408b0054c3becefe1c98,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_10__shifrut.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_25__chen.npz,2dca117aedc80be3d6234cbf3798ac7a67a0bf500f875b51be76d863b418d413,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_25__chen.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_25__mccutcheon_CRISPRa.npz,af274ed256908b20c5afc2aa0422d47d84cf36290522fc7e0de50504fab72136,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_25__mccutcheon_CRISPRa.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_25__mccutcheon_CRISPRi.npz,f3a055e45442c4e3078b77b73a0b788621568f11b958325152a97a25a0093b71,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_25__mccutcheon_CRISPRi.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_25__schmidt.npz,aa210b379b0d8cb5e973d018a7c36d94dce8559ce3198acbbdd27481c1b67b79,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_25__schmidt.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_25__shifrut.npz,ba8f004e8f1d39a108eb765b2fd1ebe81d7e7f65dc5cae38b968ca33d5845bff,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_25__shifrut.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_50__chen.npz,e6ff55c655cd6425e39399b107d6fd9ff474850095f5ccc4195adbb6d49aab40,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_50__chen.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_50__mccutcheon_CRISPRa.npz,4d9e394cf63e7cd23b3fa6059d5e3e05431a3ab145f865dca3de216143a3dc37,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_50__mccutcheon_CRISPRa.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_50__mccutcheon_CRISPRi.npz,bcba147a893cbf7bcc7d568b54b0bbfa7ca6af78c442b4f70bfa4e74056a7045,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_50__mccutcheon_CRISPRi.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_50__schmidt.npz,c4c704b9339d6bb5a948844f4eac8ac5c6c2711fad5389e34f191caf1540a104,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_50__schmidt.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
predictions/C3/C3_LO_gene__STATE__C3_true_lo_gene_50__shifrut.npz,573e1cbcdecf37a912cd941ea68db221c16ebcc723248e1c1205e198958ccdeb,"superseded by predictions/v2_native/C3_LO_gene__STATE__C3_true_lo_gene_50__shifrut.npz -- native re-run of 2026-09-14 under the B3 float64 stratum-mean fix, with declined-stratum coverage recorded in the bundle"
